Time,Headset.Controller.L.Forward.X,Headset.Controller.L.Forward.Y,Headset.Controller.L.Forward.Z,Headset.Controller.L.Position.X,Headset.Controller.L.Position.Y,Headset.Controller.L.Position.Z,Headset.Controller.L.Up.X,Headset.Controller.L.Up.Y,Headset.Controller.L.Up.Z,Headset.Controller.R.Forward.X,Headset.Controller.R.Forward.Y,Headset.Controller.R.Forward.Z,Headset.Controller.R.Position.X,Headset.Controller.R.Position.Y,Headset.Controller.R.Position.Z,Headset.Controller.R.Up.X,Headset.Controller.R.Up.Y,Headset.Controller.R.Up.Z,Headset.Gaze.X,Headset.Gaze.Y,Headset.Head.Forward.X,Headset.Head.Forward.Y,Headset.Head.Forward.Z,Headset.Head.Position.X,Headset.Head.Position.Y,Headset.Head.Position.Z,Headset.Head.Up.X,Headset.Head.Up.Y,Headset.Head.Up.Z,Headset.HeartRate,Headset.PupilDilation.L,Headset.PupilDilation.R

00:00:15.166,,,,964.9045,87.39048,-1467.275,,,,,,,964.9045,87.39048,-1467.275,,,,0.01875317,0.12378,-0.4839456,-0.176842,0.8570436,964.6613,89.21628,-1466.668,,,,,4.02034,4.34256
00:00:15.176,,,,964.821,87.39049,-1466.71,,,,,,,964.821,87.39049,-1466.71,,,,0.005691569,0.1223611,-0.4828978,-0.1772472,0.8575507,964.577,89.2168,-1466.104,,,,,4.075073,4.287354
00:00:15.187,,,,964.746,87.39049,-1466.203,,,,,,,964.746,87.39049,-1466.203,,,,-0.008377152,0.1257336,-0.4818238,-0.1771771,0.8581691,964.5013,89.21723,-1465.597,,,,,4.077347,4.283905
00:00:15.198,,,,964.6728,87.39048,-1465.707,,,,,,,964.6728,87.39048,-1465.707,,,,0.01216129,0.1195377,-0.4808277,-0.1776506,0.8586298,964.4272,89.21765,-1465.102,,,,,4.020126,4.279144
00:00:15.210,,,,964.5999,87.39049,-1465.21,,,,,,,964.5999,87.39049,-1465.21,,,,0.02255252,0.1167451,-0.4801741,-0.1776415,0.8589973,964.3529,89.21798,-1464.606,,,,,4.05574,4.272171
00:00:15.221,,,,964.5285,87.39049,-1464.72,,,,,,,964.5285,87.39049,-1464.72,,,,0.007721012,0.109971,-0.4798373,-0.1781042,0.8590897,964.2803,89.21783,-1464.117,,,,,4.046539,4.238083
00:00:15.232,,,,964.4567,87.39049,-1464.229,,,,,,,964.4567,87.39049,-1464.229,,,,-0.07293805,0.1202105,-0.4799168,-0.1781377,0.8590384,964.2069,89.2177,-1463.626,,,,,3.969833,4.250015
00:00:15.243,,,,964.3914,87.39049,-1463.777,,,,,,,964.3914,87.39049,-1463.777,,,,-0.07946809,0.1232762,-0.4799458,-0.1785016,0.8589466,964.14,89.21799,-1463.176,,,,,4.046967,4.282211
00:00:15.254,,,,964.3282,87.39049,-1463.341,,,,,,,964.3282,87.39049,-1463.341,,,,-0.07624859,0.1232154,-0.4803469,-0.1794982,0.8585146,964.0753,89.21913,-1462.74,,,,,4.074127,4.27919
