Time,Headset.Controller.L.Forward.X,Headset.Controller.L.Forward.Y,Headset.Controller.L.Forward.Z,Headset.Controller.L.Position.X,Headset.Controller.L.Position.Y,Headset.Controller.L.Position.Z,Headset.Controller.L.Up.X,Headset.Controller.L.Up.Y,Headset.Controller.L.Up.Z,Headset.Controller.R.Forward.X,Headset.Controller.R.Forward.Y,Headset.Controller.R.Forward.Z,Headset.Controller.R.Position.X,Headset.Controller.R.Position.Y,Headset.Controller.R.Position.Z,Headset.Controller.R.Up.X,Headset.Controller.R.Up.Y,Headset.Controller.R.Up.Z,Headset.Gaze.X,Headset.Gaze.Y,Headset.Head.Forward.X,Headset.Head.Forward.Y,Headset.Head.Forward.Z,Headset.Head.Position.X,Headset.Head.Position.Y,Headset.Head.Position.Z,Headset.Head.Up.X,Headset.Head.Up.Y,Headset.Head.Up.Z,Headset.HeartRate,Headset.PupilDilation.L,Headset.PupilDilation.R

00:00:26.795,,,,984.6738,87.39049,-1313.327,,,,,,,984.6738,87.39049,-1313.327,,,,0.2905777,0.217548,-0.8148409,-0.2428169,0.5263786,984.1078,89.13039,-1312.765,,,,,4.68132,4.754944
00:00:26.806,,,,984.5781,87.39049,-1313.01,,,,,,,984.5781,87.39049,-1313.01,,,,0.2905781,0.2191047,-0.8144518,-0.2428001,0.5269881,984.0111,89.13012,-1312.449,,,,,4.634521,4.77597
00:00:26.817,,,,984.4908,87.39048,-1312.721,,,,,,,984.4908,87.39048,-1312.721,,,,0.2805686,0.2196696,-0.8140173,-0.2429349,0.5275971,983.9227,89.1297,-1312.16,,,,,4.673126,4.75679
00:00:26.828,,,,984.3973,87.39049,-1312.411,,,,,,,984.3973,87.39049,-1312.411,,,,0.2873437,0.2190136,-0.8133221,-0.2440622,0.5281485,983.8283,89.12963,-1311.85,,,,,4.639206,4.742615
00:00:26.839,,,,984.3015,87.39049,-1312.094,,,,,,,984.3015,87.39049,-1312.094,,,,0.2854951,0.2180811,-0.8129877,-0.2444957,0.5284627,983.7314,89.12954,-1311.533,,,,,4.738815,4.741806
00:00:26.850,,,,984.2081,87.39049,-1311.783,,,,,,,984.2081,87.39049,-1311.783,,,,0.2867303,0.2162035,-0.8123515,-0.2452246,0.5291031,983.6373,89.12947,-1311.223,,,,,4.708801,4.758972
00:00:26.862,,,,984.1107,87.39049,-1311.46,,,,,,,984.1107,87.39049,-1311.46,,,,0.2835283,0.2142522,-0.8115525,-0.2465782,0.5296999,983.5392,89.1291,-1310.9,,,,,4.682175,4.776123
00:00:26.872,,,,984.0032,87.39049,-1311.104,,,,,,,984.0032,87.39049,-1311.104,,,,0.2853566,0.2143265,-0.8112344,-0.2465027,0.5302219,983.4308,89.12914,-1310.544,,,,,4.665329,4.77652
00:00:26.884,,,,983.9076,87.39049,-1310.786,,,,,,,983.9076,87.39049,-1310.786,,,,0.2855586,0.213673,-0.8116395,-0.2454936,0.5300701,983.3345,89.12888,-1310.227,,,,,4.66243,4.770203
00:00:26.895,,,,983.7955,87.39049,-1310.425,,,,,,,983.7955,87.39049,-1310.425,,,,0.2829336,0.2130318,-0.8120704,-0.2449816,0.5296468,983.2216,89.12871,-1309.866,,,,,4.65683,4.763748
00:00:26.906,,,,983.6803,87.39048,-1310.06,,,,,,,983.6803,87.39048,-1310.06,,,,0.2788117,0.2138695,-0.8128747,-0.2438626,0.5289291,983.1058,89.1285,-1309.502,,,,,4.639526,4.759918
00:00:26.917,,,,983.5638,87.39048,-1309.699,,,,,,,983.5638,87.39048,-1309.699,,,,0.2810707,0.2114897,-0.8133165,-0.2436495,0.5283477,982.989,89.12809,-1309.142,,,,,4.667786,4.74527
00:00:26.928,,,,983.4407,87.39049,-1309.323,,,,,,,983.4407,87.39049,-1309.323,,,,0.2762639,0.2119472,-0.8132656,-0.2434424,0.5285215,982.8655,89.12753,-1308.767,,,,,4.640717,4.755142
00:00:26.939,,,,983.3112,87.39049,-1308.934,,,,,,,983.3112,87.39049,-1308.934,,,,0.2724178,0.2101766,-0.8128559,-0.2430066,0.5293517,982.7356,89.12682,-1308.378,,,,,4.665497,4.786499
