Time,Headset.Controller.L.Forward.X,Headset.Controller.L.Forward.Y,Headset.Controller.L.Forward.Z,Headset.Controller.L.Position.X,Headset.Controller.L.Position.Y,Headset.Controller.L.Position.Z,Headset.Controller.L.Up.X,Headset.Controller.L.Up.Y,Headset.Controller.L.Up.Z,Headset.Controller.R.Forward.X,Headset.Controller.R.Forward.Y,Headset.Controller.R.Forward.Z,Headset.Controller.R.Position.X,Headset.Controller.R.Position.Y,Headset.Controller.R.Position.Z,Headset.Controller.R.Up.X,Headset.Controller.R.Up.Y,Headset.Controller.R.Up.Z,Headset.Gaze.X,Headset.Gaze.Y,Headset.Head.Forward.X,Headset.Head.Forward.Y,Headset.Head.Forward.Z,Headset.Head.Position.X,Headset.Head.Position.Y,Headset.Head.Position.Z,Headset.Head.Up.X,Headset.Head.Up.Y,Headset.Head.Up.Z,Headset.HeartRate,Headset.PupilDilation.L,Headset.PupilDilation.R
00:00:23.270,,,,974.3011,87.39048,-1419.24,,,,,,,974.3011,87.39048,-1419.24,,,,0.07276946,-0.03820816,-0.4397131,-0.130569,0.8885967,973.9921,89.31966,-1418.661,,,,,3.692535,3.75264
00:00:23.282,,,,974.3025,87.39049,-1418.953,,,,,,,974.3025,87.39049,-1418.953,,,,0.09219511,-0.02514689,-0.4425524,-0.1271116,0.887688,973.9923,89.31964,-1418.375,,,,,3.737061,3.831573
00:00:23.293,,,,974.3035,87.39048,-1418.657,,,,,,,974.3035,87.39048,-1418.657,,,,0.106537,-0.02055362,-0.4447969,-0.1245644,0.886927,973.9922,89.31907,-1418.079,,,,,3.763763,3.850876
00:00:23.304,,,,974.3044,87.39048,-1418.367,,,,,,,974.3044,87.39048,-1418.367,,,,0.1145482,-0.02772533,-0.4468187,-0.1232466,0.8860944,973.9921,89.31865,-1417.79,,,,,3.757919,3.767776
00:00:23.315,,,,974.3054,87.39049,-1418.067,,,,,,,974.3054,87.39049,-1418.067,,,,0.1138311,-0.02319346,-0.4486704,-0.1225137,0.88526,973.9926,89.31806,-1417.49,,,,,3.812744,3.80307
00:00:23.326,,,,974.3058,87.39049,-1417.773,,,,,,,974.3058,87.39049,-1417.773,,,,0.1054397,-0.03006023,-0.4503973,-0.1231013,0.8843011,973.9924,89.31772,-1417.197,,,,,3.792419,3.76062
00:00:23.337,,,,974.3065,87.39049,-1417.461,,,,,,,974.3065,87.39049,-1417.461,,,,0.09813029,-0.03166232,-0.4519571,-0.1235197,0.8834465,973.9923,89.31755,-1416.886,,,,,3.682327,3.836136
00:00:23.348,,,,974.3071,87.39049,-1417.17,,,,,,,974.3071,87.39049,-1417.17,,,,0.1013501,-0.03248635,-0.4534246,-0.1240666,0.8826175,973.9925,89.3173,-1416.595,,,,,3.681213,3.845169
00:00:23.360,,,,974.3074,87.39048,-1416.863,,,,,,,974.3074,87.39048,-1416.863,,,,0.07168654,-0.02386499,-0.4550295,-0.1254644,0.8815933,973.9924,89.31695,-1416.289,,,,,3.748184,3.8302
00:00:23.371,,,,974.3078,87.39049,-1416.534,,,,,,,974.3078,87.39049,-1416.534,,,,0.08691526,0.03533984,-0.4570281,-0.1269927,0.8803398,973.9924,89.31638,-1415.961,,,,,3.844528,3.876892
00:00:23.382,,,,974.3082,87.39048,-1416.23,,,,,,,974.3082,87.39048,-1416.23,,,,0.09080596,0.06199708,-0.4588693,-0.1291888,0.8790616,973.9926,89.31579,-1415.657,,,,,3.75415,3.882156
00:00:23.393,,,,974.3083,87.39049,-1415.932,,,,,,,974.3083,87.39049,-1415.932,,,,0.08918817,0.07876635,-0.4611026,-0.131419,0.8775611,973.9926,89.31563,-1415.36,,,,,3.722672,3.812653
00:00:23.404,,,,974.3085,87.39049,-1415.644,,,,,,,974.3085,87.39049,-1415.644,,,,0.09895423,0.07992633,-0.4631373,-0.1323463,0.8763494,973.9925,89.31533,-1415.072,,,,,3.741119,3.774689
00:00:23.415,,,,974.3088,87.39049,-1415.35,,,,,,,974.3088,87.39049,-1415.35,,,,0.1002658,0.08953881,-0.4647544,-0.1327251,0.8754356,973.9929,89.31491,-1414.779,,,,,3.802444,3.821487
00:00:23.426,,,,974.3086,87.39049,-1415.075,,,,,,,974.3086,87.39049,-1415.075,,,,0.1026009,0.07875124,-0.46602,-0.1326104,0.8747799,973.9927,89.31434,-1414.505,,,,,3.727188,3.843536
00:00:23.437,,,,974.3087,87.39049,-1414.79,,,,,,,974.3087,87.39049,-1414.79,,,,0.1104901,0.08143705,-0.4672825,-0.1317329,0.8742388,973.9927,89.31374,-1414.221,,,,,3.734573,3.833939
00:00:23.448,,,,974.3087,87.39049,-1414.518,,,,,,,974.3087,87.39049,-1414.518,,,,0.1105055,0.08679304,-0.4689256,-0.1308147,0.8734967,973.9928,89.31319,-1413.95,,,,,3.724396,3.736847
00:00:23.460,,,,974.3087,87.39049,-1414.244,,,,,,,974.3087,87.39049,-1414.244,,,,0.1088415,0.08387798,-0.4708422,-0.1284072,0.8728226,973.9923,89.31316,-1413.677,,,,,3.719131,3.786438
00:00:23.471,,,,974.307,87.39049,-1413.964,,,,,,,974.307,87.39049,-1413.964,,,,0.112932,0.08694587,-0.4730997,-0.1254338,0.8720339,973.9902,89.3131,-1413.397,,,,,3.635117,3.79155
00:00:23.482,,,,974.3037,87.39049,-1413.69,,,,,,,974.3037,87.39049,-1413.69,,,,0.07086229,0.07812552,-0.475357,-0.122033,0.8712885,973.9866,89.31271,-1413.123,,,,,3.730286,3.775482
00:00:23.493,,,,974.2993,87.39049,-1413.442,,,,,,,974.2993,87.39049,-1413.442,,,,0.06939778,0.07859894,-0.4778148,-0.1186966,0.8704046,973.9819,89.31199,-1412.876,,,,,3.666321,3.760056
00:00:23.504,,,,974.2935,87.39049,-1413.18,,,,,,,974.2935,87.39049,-1413.18,,,,0.07785071,0.07751502,-0.4798734,-0.1166356,0.8695503,973.9758,89.31129,-1412.614,,,,,3.680771,3.738159
00:00:23.515,,,,974.2867,87.39049,-1412.921,,,,,,,974.2867,87.39049,-1412.921,,,,0.08128458,0.07896522,-0.4816532,-0.1157592,0.868683,973.969,89.31057,-1412.355,,,,,3.610382,3.734482
00:00:23.526,,,,974.2787,87.39049,-1412.661,,,,,,,974.2787,87.39049,-1412.661,,,,0.08976784,0.07536348,-0.4835625,-0.115344,0.8676769,973.9609,89.3102,-1412.096,,,,,3.60611,3.705826
00:00:23.537,,,,974.2695,87.39049,-1412.397,,,,,,,974.2695,87.39049,-1412.397,,,,0.1091314,0.0749058,-0.484807,-0.1152609,0.8669931,973.9514,89.31006,-1411.832,,,,,3.665161,3.776062
00:00:23.548,,,,974.2606,87.39048,-1412.139,,,,,,,974.2606,87.39048,-1412.139,,,,0.1158608,0.07177785,-0.4861917,-0.1144874,0.86632,973.9421,89.30986,-1411.574,,,,,3.642578,3.710037
00:00:23.560,,,,974.2512,87.39048,-1411.881,,,,,,,974.2512,87.39048,-1411.881,,,,0.1149767,0.07307545,-0.487656,-0.1127257,0.8657277,973.9321,89.3095,-1411.316,,,,,3.640366,3.724716
00:00:23.571,,,,974.2385,87.39049,-1411.603,,,,,,,974.2385,87.39049,-1411.603,,,,0.1161352,0.07345613,-0.489745,-0.1107709,0.8648004,973.9187,89.3092,-1411.039,,,,,3.637604,3.711105
00:00:23.582,,,,974.2242,87.39049,-1411.336,,,,,,,974.2242,87.39049,-1411.336,,,,0.1148699,0.07241929,-0.4920809,-0.1087244,0.8637335,973.9039,89.3093,-1410.773,,,,,3.638367,3.71138
00:00:23.593,,,,974.2099,87.39049,-1411.069,,,,,,,974.2099,87.39049,-1411.069,,,,0.109696,0.07116734,-0.4944068,-0.1060288,0.8627397,973.889,89.30898,-1410.505,,,,,3.640106,3.710876
00:00:23.604,,,,974.1923,87.39049,-1410.8,,,,,,,974.1923,87.39049,-1410.8,,,,0.1076053,0.06925984,-0.4965383,-0.1043961,0.8617141,973.8712,89.30827,-1410.237,,,,,3.566391,3.645996
00:00:23.615,,,,974.1721,87.39049,-1410.516,,,,,,,974.1721,87.39049,-1410.516,,,,0.1238863,0.07620251,-0.4982699,-0.1050221,0.8606379,973.851,89.30744,-1409.953,,,,,3.555588,3.65242
00:00:23.626,,,,974.15,87.39048,-1410.227,,,,,,,974.15,87.39048,-1410.227,,,,0.1179062,0.06738371,-0.4997689,-0.1073131,0.8594853,973.8288,89.30717,-1409.663,,,,,3.59433,3.677917
00:00:23.637,,,,974.1282,87.39049,-1409.974,,,,,,,974.1282,87.39049,-1409.974,,,,0.1204695,0.06485059,-0.5012068,-0.109741,0.8583407,973.8067,89.30725,-1409.41,,,,,3.671234,3.590256
00:00:23.648,,,,974.1055,87.39049,-1409.736,,,,,,,974.1055,87.39049,-1409.736,,,,0.1260394,0.07487594,-0.5029968,-0.1105539,0.8571885,973.7837,89.30736,-1409.172,,,,,3.620544,3.608765
00:00:23.660,,,,974.0853,87.39048,-1409.55,,,,,,,974.0853,87.39048,-1409.55,,,,0.1240559,0.07101549,-0.5052486,-0.1110362,0.8558007,973.7631,89.30678,-1408.987,,,,,3.613052,3.591217
00:00:23.671,,,,974.0668,87.39048,-1409.378,,,,,,,974.0668,87.39048,-1409.378,,,,0.1068435,0.06674285,-0.5082268,-0.1108533,0.8540592,973.7439,89.30633,-1408.815,,,,,3.590851,3.590744
00:00:23.682,,,,974.051,87.39049,-1409.243,,,,,,,974.051,87.39049,-1409.243,,,,0.09541444,0.06260762,-0.5125127,-0.1092422,0.8517023,973.7273,89.30628,-1408.68,,,,,3.605331,3.587585
00:00:23.693,,,,974.0366,87.39048,-1409.12,,,,,,,974.0366,87.39048,-1409.12,,,,0.09555127,0.0650945,-0.518263,-0.1072553,0.8484691,973.7123,89.30597,-1408.557,,,,,3.58934,3.592056
00:00:23.704,,,,974.0227,87.39049,-1409.005,,,,,,,974.0227,87.39049,-1409.005,,,,0.1134492,0.06576547,-0.5247791,-0.107158,0.8444668,973.698,89.30556,-1408.443,,,,,3.61618,3.588287
00:00:23.715,,,,974.0102,87.39049,-1408.915,,,,,,,974.0102,87.39049,-1408.915,,,,0.117494,0.06471326,-0.5308674,-0.1079921,0.840546,973.6849,89.30549,-1408.353,,,,,3.582336,3.584961
00:00:23.726,,,,973.9987,87.39049,-1408.836,,,,,,,973.9987,87.39049,-1408.836,,,,0.1261459,0.0652321,-0.5382962,-0.1100438,0.8355402,973.6734,89.30537,-1408.274,,,,,3.621552,3.562225
00:00:23.737,,,,973.9872,87.39049,-1408.764,,,,,,,973.9872,87.39049,-1408.764,,,,0.1464391,0.06170678,-0.5450596,-0.1128472,0.830768,973.6621,89.30527,-1408.203,,,,,3.590561,3.516205
00:00:23.748,,,,973.9774,87.39049,-1408.706,,,,,,,973.9774,87.39049,-1408.706,,,,0.1498881,0.07244923,-0.5506955,-0.1156934,0.8266496,973.652,89.30527,-1408.144,,,,,3.572861,3.580002
00:00:23.760,,,,973.9688,87.39049,-1408.654,,,,,,,973.9688,87.39049,-1408.654,,,,0.1540854,0.06387417,-0.5562654,-0.1200166,0.8222924,973.6429,89.30643,-1408.092,,,,,3.620529,3.648346
00:00:23.771,,,,973.9615,87.39049,-1408.61,,,,,,,973.9615,87.39049,-1408.61,,,,0.1638805,0.0663762,-0.5615827,-0.1223913,0.8183185,973.6349,89.30836,-1408.048,,,,,3.501755,3.59549
00:00:23.782,,,,973.9556,87.39049,-1408.572,,,,,,,973.9556,87.39049,-1408.572,,,,0.1691745,0.06674205,-0.5672517,-0.1193852,0.8148452,973.6279,89.30981,-1408.01,,,,,3.541061,3.586578
00:00:23.793,,,,973.9501,87.39048,-1408.537,,,,,,,973.9501,87.39048,-1408.537,,,,0.1700761,0.07856825,-0.5727242,-0.1140087,0.8117814,973.6219,89.31004,-1407.975,,,,,3.472046,3.614746
00:00:23.804,,,,973.9453,87.39049,-1408.51,,,,,,,973.9453,87.39049,-1408.51,,,,0.179826,0.0757146,-0.578042,-0.1109563,0.8084282,973.6165,89.31021,-1407.948,,,,,3.579498,3.645737
00:00:23.815,,,,973.9406,87.39049,-1408.485,,,,,,,973.9406,87.39049,-1408.485,,,,0.1595624,0.06105089,-0.583517,-0.1080721,0.8048779,973.6115,89.31,-1407.924,,,,,3.630524,3.659241
00:00:23.826,,,,973.9365,87.39048,-1408.465,,,,,,,973.9365,87.39048,-1408.465,,,,0.1499646,0.05845689,-0.5889428,-0.1079099,0.8009381,973.6074,89.30957,-1407.903,,,,,3.522888,3.605728
00:00:23.837,,,,973.9324,87.39049,-1408.446,,,,,,,973.9324,87.39049,-1408.446,,,,0.1300825,0.04933218,-0.5938898,-0.1120205,0.7967097,973.6035,89.30914,-1407.885,,,,,3.629364,3.694687
00:00:23.848,,,,973.9286,87.39049,-1408.429,,,,,,,973.9286,87.39049,-1408.429,,,,0.1220876,0.04177927,-0.5983992,-0.116858,0.7926303,973.5995,89.30918,-1407.869,,,,,3.620483,3.695343
00:00:23.859,,,,973.9258,87.39048,-1408.415,,,,,,,973.9258,87.39048,-1408.415,,,,0.1108862,0.04174827,-0.601935,-0.1252954,0.7886541,973.5967,89.30965,-1407.856,,,,,3.592804,3.682556
00:00:23.871,,,,973.923,87.39049,-1408.402,,,,,,,973.923,87.39049,-1408.402,,,,0.1285109,0.03923078,-0.6051669,-0.1332182,0.7848732,973.594,89.31026,-1407.844,,,,,3.582062,3.580688
00:00:23.882,,,,973.9201,87.39049,-1408.39,,,,,,,973.9201,87.39049,-1408.39,,,,0.1351491,0.04525823,-0.6081259,-0.1391831,0.781544,973.5909,89.31119,-1407.832,,,,,3.62941,3.745529
00:00:23.893,,,,973.9175,87.39049,-1408.377,,,,,,,973.9175,87.39049,-1408.377,,,,0.1219798,0.03892551,-0.6105056,-0.141983,0.7791815,973.5882,89.31219,-1407.82,,,,,3.644745,3.716324
00:00:23.904,,,,973.9145,87.39049,-1408.364,,,,,,,973.9145,87.39049,-1408.364,,,,0.1323855,0.04502876,-0.6134095,-0.1406768,0.7771351,973.5849,89.31375,-1407.807,,,,,3.645844,3.668091
00:00:23.915,,,,973.9101,87.39049,-1408.344,,,,,,,973.9101,87.39049,-1408.344,,,,0.133012,0.05131575,-0.6169398,-0.1380692,0.7748046,973.5801,89.31516,-1407.788,,,,,3.650177,3.593491
00:00:23.926,,,,973.9053,87.39048,-1408.324,,,,,,,973.9053,87.39048,-1408.324,,,,0.1399703,0.05389458,-0.6206082,-0.1308359,0.7731284,973.5751,89.31656,-1407.768,,,,,3.667404,3.637833
00:00:23.938,,,,973.8978,87.39048,-1408.294,,,,,,,973.8978,87.39048,-1408.294,,,,0.1385821,0.05294866,-0.6244316,-0.1229232,0.7713463,973.5675,89.31715,-1407.739,,,,,3.59285,3.637756
00:00:23.948,,,,973.8891,87.39049,-1408.261,,,,,,,973.8891,87.39049,-1408.261,,,,0.1293349,0.05125482,-0.6276941,-0.1167241,0.7696595,973.5591,89.31681,-1407.706,,,,,3.583832,3.598785
00:00:23.959,,,,973.8791,87.39049,-1408.224,,,,,,,973.8791,87.39049,-1408.224,,,,0.1566493,0.05906773,-0.6301554,-0.1136931,0.7681003,973.5493,89.31663,-1407.671,,,,,3.636505,3.663742
00:00:23.971,,,,973.8662,87.39049,-1408.178,,,,,,,973.8662,87.39049,-1408.178,,,,0.1609503,0.0589144,-0.6316559,-0.1129004,0.766984,973.5368,89.316,-1407.626,,,,,3.610367,3.688553
00:00:23.982,,,,973.8503,87.39049,-1408.122,,,,,,,973.8503,87.39049,-1408.122,,,,0.1597765,0.04919486,-0.6325166,-0.1141004,0.7660965,973.521,89.31566,-1407.571,,,,,3.633377,3.600876
00:00:23.993,,,,973.8345,87.39049,-1408.066,,,,,,,973.8345,87.39049,-1408.066,,,,0.1603875,0.04611274,-0.6336454,-0.1143448,0.7651267,973.5049,89.31599,-1407.516,,,,,3.636688,3.668671
00:00:24.004,,,,973.8164,87.39049,-1408.001,,,,,,,973.8164,87.39049,-1408.001,,,,0.1706704,0.04321311,-0.635258,-0.1132002,0.7639588,973.4866,89.31673,-1407.452,,,,,3.635345,3.650909
00:00:24.015,,,,973.796,87.39049,-1407.929,,,,,,,973.796,87.39049,-1407.929,,,,0.1637751,0.04658579,-0.6371419,-0.1113407,0.7626621,973.4658,89.31726,-1407.381,,,,,3.651672,3.685623
00:00:24.026,,,,973.7737,87.39049,-1407.851,,,,,,,973.7737,87.39049,-1407.851,,,,0.1658787,0.05142224,-0.6391431,-0.107808,0.7614943,973.4431,89.31794,-1407.304,,,,,3.651672,3.683929
00:00:24.038,,,,973.7507,87.39048,-1407.771,,,,,,,973.7507,87.39048,-1407.771,,,,0.1636974,0.04303007,-0.6408661,-0.1042601,0.7605397,973.4197,89.31834,-1407.224,,,,,3.652786,3.649002
00:00:24.048,,,,973.7251,87.39049,-1407.682,,,,,,,973.7251,87.39049,-1407.682,,,,0.1565254,0.03758258,-0.6425061,-0.1014628,0.7595336,973.3939,89.31852,-1407.137,,,,,3.63504,3.675705
00:00:24.060,,,,973.6989,87.39049,-1407.593,,,,,,,973.6989,87.39049,-1407.593,,,,0.1477828,0.03593478,-0.6441766,-0.09951212,0.7583758,973.3674,89.3186,-1407.048,,,,,3.695572,3.715134
00:00:24.071,,,,973.6691,87.39049,-1407.494,,,,,,,973.6691,87.39049,-1407.494,,,,0.1489426,0.02415491,-0.6452993,-0.1000941,0.7573441,973.3374,89.31859,-1406.95,,,,,3.739899,3.736328
00:00:24.082,,,,973.6391,87.39049,-1407.397,,,,,,,973.6391,87.39049,-1407.397,,,,0.1399241,0.021866,-0.6459619,-0.1022443,0.7564914,973.3073,89.31858,-1406.854,,,,,3.698868,3.754562
00:00:24.093,,,,973.6071,87.39049,-1407.296,,,,,,,973.6071,87.39049,-1407.296,,,,0.13498,0.01893627,-0.6463048,-0.1047107,0.755861,973.275,89.3185,-1406.754,,,,,3.666885,3.756836
00:00:24.104,,,,973.5725,87.39049,-1407.19,,,,,,,973.5725,87.39049,-1407.19,,,,0.1376346,0.01664737,-0.646252,-0.1069396,0.755594,973.2401,89.3185,-1406.648,,,,,3.732056,3.649216
00:00:24.116,,,,973.537,87.39049,-1407.082,,,,,,,973.537,87.39049,-1407.082,,,,0.1481956,0.02009613,-0.6464705,-0.1086848,0.7551579,973.2041,89.31856,-1406.542,,,,,3.718887,3.668823
00:00:24.127,,,,973.5013,87.39049,-1406.973,,,,,,,973.5013,87.39049,-1406.973,,,,0.1599898,0.02407858,-0.6462152,-0.1101003,0.7551715,973.1677,89.31879,-1406.433,,,,,3.704727,3.64624
00:00:24.138,,,,973.4641,87.39049,-1406.861,,,,,,,973.4641,87.39049,-1406.861,,,,0.1619747,0.02661177,-0.6460963,-0.1102416,0.7552525,973.1298,89.31895,-1406.322,,,,,3.71489,3.750565
00:00:24.148,,,,973.4272,87.39048,-1406.751,,,,,,,973.4272,87.39048,-1406.751,,,,0.1654831,0.027344,-0.646033,-0.109959,0.7553478,973.0923,89.31889,-1406.213,,,,,3.706955,3.649155
00:00:24.160,,,,973.3906,87.39049,-1406.642,,,,,,,973.3906,87.39049,-1406.642,,,,0.1646287,0.02752712,-0.6460562,-0.1099928,0.7553232,973.0552,89.31894,-1406.105,,,,,3.699249,3.706757
00:00:24.171,,,,973.3516,87.39048,-1406.528,,,,,,,973.3516,87.39048,-1406.528,,,,0.163376,0.02818301,-0.645591,-0.1097921,0.75575,973.0155,89.31924,-1405.992,,,,,3.697525,3.679337
00:00:24.182,,,,973.311,87.39048,-1406.408,,,,,,,973.311,87.39048,-1406.408,,,,0.1640171,0.02761847,-0.6449747,-0.1089373,0.7563996,972.9742,89.31963,-1405.873,,,,,3.700394,3.676254
00:00:24.193,,,,973.2693,87.39049,-1406.287,,,,,,,973.2693,87.39049,-1406.287,,,,0.1635287,0.02725225,-0.6439859,-0.107633,0.7574281,972.932,89.32005,-1405.752,,,,,3.699387,3.654434
00:00:24.204,,,,973.2289,87.39049,-1406.169,,,,,,,973.2289,87.39049,-1406.169,,,,0.1667959,0.03109779,-0.6429747,-0.1058785,0.7585337,972.891,89.32001,-1405.636,,,,,3.699936,3.656052
00:00:24.215,,,,973.1864,87.39049,-1406.046,,,,,,,973.1864,87.39049,-1406.046,,,,0.1725625,0.03314225,-0.6424356,-0.1044918,0.7591825,972.8477,89.31997,-1405.513,,,,,3.686615,3.640991
00:00:24.226,,,,973.1447,87.39049,-1405.925,,,,,,,973.1447,87.39049,-1405.925,,,,0.1678795,0.03150982,-0.6419392,-0.1022423,0.7599084,972.8049,89.32017,-1405.393,,,,,3.690796,3.657227
00:00:24.238,,,,973.101,87.39049,-1405.798,,,,,,,973.101,87.39049,-1405.798,,,,0.1694209,0.03227282,-0.6416245,-0.09991214,0.7604838,972.7602,89.3203,-1405.267,,,,,3.690277,3.568253
00:00:24.249,,,,973.0513,87.39049,-1405.654,,,,,,,973.0513,87.39049,-1405.654,,,,0.1640034,0.03144874,-0.6411356,-0.09719823,0.7612475,972.7095,89.32007,-1405.124,,,,,3.669769,3.694351
00:00:24.260,,,,973.009,87.39049,-1405.532,,,,,,,973.009,87.39049,-1405.532,,,,0.1587229,0.02996845,-0.6405671,-0.09489272,0.7620165,972.6663,89.31974,-1405.002,,,,,3.665375,3.788773
00:00:24.270,,,,972.9602,87.39048,-1405.392,,,,,,,972.9602,87.39048,-1405.392,,,,0.1498265,0.02398688,-0.6392135,-0.09335645,0.7633418,972.6168,89.31908,-1404.863,,,,,3.624207,3.711639
00:00:24.282,,,,972.9124,87.39049,-1405.255,,,,,,,972.9124,87.39049,-1405.255,,,,0.1498115,0.01988229,-0.6374102,-0.09434775,0.7647266,972.5684,89.31829,-1404.726,,,,,3.634033,3.691925
00:00:24.293,,,,972.8583,87.39049,-1405.101,,,,,,,972.8583,87.39049,-1405.101,,,,0.1510178,0.02032492,-0.6350018,-0.09579714,0.7665479,972.5135,89.31781,-1404.572,,,,,3.661072,3.608643
00:00:24.304,,,,972.8054,87.39049,-1404.95,,,,,,,972.8054,87.39049,-1404.95,,,,0.1583425,0.0281986,-0.6329227,-0.09617387,0.7682184,972.4598,89.31728,-1404.422,,,,,3.649475,3.662659
00:00:24.315,,,,972.7542,87.39048,-1404.805,,,,,,,972.7542,87.39048,-1404.805,,,,0.1583122,0.02722207,-0.6304528,-0.09539558,0.7703434,972.4079,89.31674,-1404.276,,,,,3.629608,3.63179
00:00:24.326,,,,972.6993,87.39049,-1404.648,,,,,,,972.6993,87.39049,-1404.648,,,,0.1527567,0.02087416,-0.6277503,-0.09427845,0.7726844,972.3524,89.31622,-1404.121,,,,,3.569595,3.626648
00:00:24.337,,,,972.6407,87.39049,-1404.482,,,,,,,972.6407,87.39049,-1404.482,,,,0.1570745,0.02214058,-0.624514,-0.09353593,0.7753924,972.2931,89.31567,-1403.954,,,,,3.607361,3.627365
00:00:24.349,,,,972.5782,87.39048,-1404.305,,,,,,,972.5782,87.39048,-1404.305,,,,0.1608301,0.02186618,-0.6206715,-0.09316686,0.7785158,972.2302,89.31482,-1403.777,,,,,3.614075,3.6492
00:00:24.360,,,,972.5154,87.39049,-1404.128,,,,,,,972.5154,87.39049,-1404.128,,,,0.1530308,0.02388007,-0.6170995,-0.0936047,0.7812979,972.1671,89.31413,-1403.601,,,,,3.60321,3.648514
00:00:24.371,,,,972.4497,87.39049,-1403.943,,,,,,,972.4497,87.39049,-1403.943,,,,0.1542519,0.02592482,-0.6124678,-0.09657297,0.7845743,972.1012,89.31345,-1403.416,,,,,3.598145,3.686417
00:00:24.382,,,,972.384,87.39049,-1403.759,,,,,,,972.384,87.39049,-1403.759,,,,0.1393443,0.01914993,-0.6075367,-0.1007963,0.7878702,972.0354,89.31296,-1403.231,,,,,3.597351,3.679276
