Time,Headset.Controller.L.Forward.X,Headset.Controller.L.Forward.Y,Headset.Controller.L.Forward.Z,Headset.Controller.L.Position.X,Headset.Controller.L.Position.Y,Headset.Controller.L.Position.Z,Headset.Controller.L.Up.X,Headset.Controller.L.Up.Y,Headset.Controller.L.Up.Z,Headset.Controller.R.Forward.X,Headset.Controller.R.Forward.Y,Headset.Controller.R.Forward.Z,Headset.Controller.R.Position.X,Headset.Controller.R.Position.Y,Headset.Controller.R.Position.Z,Headset.Controller.R.Up.X,Headset.Controller.R.Up.Y,Headset.Controller.R.Up.Z,Headset.Gaze.X,Headset.Gaze.Y,Headset.Head.Forward.X,Headset.Head.Forward.Y,Headset.Head.Forward.Z,Headset.Head.Position.X,Headset.Head.Position.Y,Headset.Head.Position.Z,Headset.Head.Up.X,Headset.Head.Up.Y,Headset.Head.Up.Z,Headset.HeartRate,Headset.PupilDilation.L,Headset.PupilDilation.R

00:00:04.862,,,,972.7908,87.39048,-1490.938,,,,,,,972.7908,87.39048,-1490.938,,,,0.210404,-0.03266915,-0.4319338,-0.005443044,0.9018889,972.6,89.34767,-1490.5,,,,,3.645981,3.156494
00:00:04.872,,,,972.7908,87.39048,-1490.938,,,,,,,972.7908,87.39048,-1490.938,,,,0.2131968,-0.03274552,-0.4318717,-0.005790993,0.9019164,972.6,89.34767,-1490.5,,,,,3.634933,3.153366
00:00:04.884,,,,972.7908,87.39048,-1490.938,,,,,,,972.7908,87.39048,-1490.938,,,,0.215196,-0.03282186,-0.4316757,-0.006011719,0.9020088,972.6,89.3476,-1490.5,,,,,3.624039,3.150085
00:00:04.895,,,,972.7908,87.39048,-1490.938,,,,,,,972.7908,87.39048,-1490.938,,,,0.2160955,-0.03291329,-0.4317191,-0.006253743,0.9019864,972.6001,89.34748,-1490.5,,,,,3.614136,3.148941
00:00:04.906,,,,972.7907,87.39048,-1490.938,,,,,,,972.7907,87.39048,-1490.938,,,,0.2132598,-0.03297471,-0.4318337,-0.006640617,0.9019288,972.6,89.34743,-1490.5,,,,,3.60347,3.141617
00:00:04.917,,,,972.7907,87.39048,-1490.938,,,,,,,972.7907,87.39048,-1490.938,,,,0.210422,-0.03262381,-0.4318453,-0.006742764,0.9019225,972.6,89.34743,-1490.5,,,,,3.60228,3.135468
00:00:04.928,,,,972.7907,87.39048,-1490.938,,,,,,,972.7907,87.39048,-1490.938,,,,0.2078121,-0.03160135,-0.4319998,-0.00702594,0.9018463,972.6,89.34743,-1490.5,,,,,3.585815,3.107727
00:00:04.939,,,,972.7907,87.39048,-1490.938,,,,,,,972.7907,87.39048,-1490.938,,,,0.2046374,-0.03212004,-0.4322081,-0.006933894,0.9017473,972.6,89.34747,-1490.5,,,,,3.535431,3.089157
00:00:04.952,,,,972.7907,87.39048,-1490.938,,,,,,,972.7907,87.39048,-1490.938,,,,0.2062403,-0.03245584,-0.4322369,-0.006541511,0.9017364,972.6,89.34749,-1490.5,,,,,3.500504,3.079742
