Time,Headset.Controller.L.Forward.X,Headset.Controller.L.Forward.Y,Headset.Controller.L.Forward.Z,Headset.Controller.L.Position.X,Headset.Controller.L.Position.Y,Headset.Controller.L.Position.Z,Headset.Controller.L.Up.X,Headset.Controller.L.Up.Y,Headset.Controller.L.Up.Z,Headset.Controller.R.Forward.X,Headset.Controller.R.Forward.Y,Headset.Controller.R.Forward.Z,Headset.Controller.R.Position.X,Headset.Controller.R.Position.Y,Headset.Controller.R.Position.Z,Headset.Controller.R.Up.X,Headset.Controller.R.Up.Y,Headset.Controller.R.Up.Z,Headset.Gaze.X,Headset.Gaze.Y,Headset.Head.Forward.X,Headset.Head.Forward.Y,Headset.Head.Forward.Z,Headset.Head.Position.X,Headset.Head.Position.Y,Headset.Head.Position.Z,Headset.Head.Up.X,Headset.Head.Up.Y,Headset.Head.Up.Z,Headset.HeartRate,Headset.PupilDilation.L,Headset.PupilDilation.R

00:00:22.492,,,,942.2892,87.39049,-1443.087,,,,,,,942.2892,87.39049,-1443.087,,,,-0.01826498,-0.03799481,-0.4363773,-0.02526943,0.8994089,942.2066,89.60175,-1442.522,,,,,5.747238,4.653122
00:00:22.503,,,,941.9186,87.39048,-1442.532,,,,,,,941.9186,87.39048,-1442.532,,,,,,-0.4377275,-0.02592335,0.8987339,941.8367,89.6013,-1441.966
00:00:22.514,,,,941.565,87.39048,-1442.003,,,,,,,941.565,87.39048,-1442.003,,,,-0.4506563,-0.1231546,-0.4396729,-0.02681569,0.8977576,941.4839,89.601,-1441.437,,,,,5.841095,4.393143
00:00:22.525,,,,941.2183,87.39049,-1441.484,,,,,,,941.2183,87.39049,-1441.484,,,,-0.4769796,-0.1179365,-0.4417976,-0.02782394,0.8966832,941.138,89.60063,-1440.917,,,,,5.873001,4.283829
00:00:22.536,,,,940.8604,87.39049,-1440.948,,,,,,,940.8604,87.39049,-1440.948,,,,-0.4761563,-0.1223007,-0.4441706,-0.02874298,0.8954811,940.7809,89.6003,-1440.381,,,,,5.827728,-1
00:00:22.547,,,,940.5111,87.39048,-1440.425,,,,,,,940.5111,87.39048,-1440.425,,,,0.04185551,-0.03601131,-0.4462769,-0.02947042,0.8944095,940.4323,89.60011,-1439.857,,,,,5.796814,-1
00:00:22.558,,,,940.1584,87.39049,-1439.897,,,,,,,940.1584,87.39049,-1439.897,,,,0.04205388,-0.03578242,-0.4484963,-0.03029365,0.8932711,940.0804,89.59989,-1439.329,,,,,5.802841,-1
00:00:22.570,,,,939.8052,87.39049,-1439.369,,,,,,,939.8052,87.39049,-1439.369,,,,0.04454108,-0.03660639,-0.4504583,-0.03089216,0.8922628,939.7281,89.59955,-1438.8,,,,,5.805115,-1
00:00:22.580,,,,939.4517,87.39049,-1438.84,,,,,,,939.4517,87.39049,-1438.84,,,,0.04885893,-0.0346224,-0.4522718,-0.03215509,0.8913003,939.3755,89.5991,-1438.27,,,,,5.81308,3.65834
