Time,Headset.Controller.L.Forward.X,Headset.Controller.L.Forward.Y,Headset.Controller.L.Forward.Z,Headset.Controller.L.Position.X,Headset.Controller.L.Position.Y,Headset.Controller.L.Position.Z,Headset.Controller.L.Up.X,Headset.Controller.L.Up.Y,Headset.Controller.L.Up.Z,Headset.Controller.R.Forward.X,Headset.Controller.R.Forward.Y,Headset.Controller.R.Forward.Z,Headset.Controller.R.Position.X,Headset.Controller.R.Position.Y,Headset.Controller.R.Position.Z,Headset.Controller.R.Up.X,Headset.Controller.R.Up.Y,Headset.Controller.R.Up.Z,Headset.Gaze.X,Headset.Gaze.Y,Headset.Head.Forward.X,Headset.Head.Forward.Y,Headset.Head.Forward.Z,Headset.Head.Position.X,Headset.Head.Position.Y,Headset.Head.Position.Z,Headset.Head.Up.X,Headset.Head.Up.Y,Headset.Head.Up.Z,Headset.HeartRate,Headset.PupilDilation.L,Headset.PupilDilation.R

00:00:03.813,,,,972.8547,87.39048,-1490.959,,,,,,,972.8547,87.39048,-1490.959,,,,-0.05262814,-0.1078045,-0.5787781,0.05421922,0.8136806,972.6002,89.25822,-1490.5,,,,,4.030899,3.997162
00:00:03.836,,,,972.8545,87.39048,-1490.959,,,,,,,972.8545,87.39048,-1490.959,,,,-0.06060832,-0.09722965,-0.5790033,0.05424025,0.8135191,972.6002,89.25816,-1490.5,,,,,4.032852,3.999725
00:00:03.853,,,,972.8543,87.39048,-1490.959,,,,,,,972.8543,87.39048,-1490.959,,,,-0.06285129,-0.09549002,-0.5788559,0.0544017,0.8136131,972.6,89.25821,-1490.5,,,,,4.03447,3.991562
00:00:03.869,,,,972.8542,87.39048,-1490.958,,,,,,,972.8542,87.39048,-1490.958,,,,-0.06442329,-0.09341529,-0.5788326,0.05489104,0.8135968,972.6004,89.25838,-1490.5,,,,,4.041428,3.990555
00:00:03.884,,,,972.8538,87.39048,-1490.958,,,,,,,972.8538,87.39048,-1490.958,,,,-0.0666507,-0.0919041,-0.578812,0.05512862,0.8135954,972.6,89.25841,-1490.5,,,,,4.043304,3.993195
00:00:03.900,,,,972.8538,87.39048,-1490.958,,,,,,,972.8538,87.39048,-1490.958,,,,-0.06672747,-0.09193529,-0.5787031,0.0555017,0.8136476,972.6,89.25839,-1490.5,,,,,4.051178,3.99437
00:00:03.919,,,,972.8538,87.39048,-1490.958,,,,,,,972.8538,87.39048,-1490.958,,,,-0.06845165,-0.09216406,-0.5785198,0.05563748,0.8137686,972.6,89.25835,-1490.5,,,,,4.030502,3.998032
00:00:03.937,,,,972.8538,87.39048,-1490.958,,,,,,,972.8538,87.39048,-1490.958,,,,-0.06620847,-0.09364402,-0.5782409,0.05598252,0.8139431,972.6,89.25825,-1490.5,,,,,4.073608,3.999298
00:00:03.953,,,,972.8537,87.39048,-1490.958,,,,,,,972.8537,87.39048,-1490.958,,,,-0.06536882,-0.09462,-0.578132,0.05629949,0.8139986,972.6,89.25831,-1490.5,,,,,4.04924,4.005188
00:00:03.969,,,,972.8537,87.39048,-1490.958,,,,,,,972.8537,87.39048,-1490.958,,,,-0.06362935,-0.09689362,-0.5778944,0.05696107,0.8141213,972.6,89.25827,-1490.5,,,,,4.03508,4.011902
00:00:03.985,,,,972.8536,87.39048,-1490.958,,,,,,,972.8536,87.39048,-1490.958,,,,-0.05911285,-0.1034246,-0.577872,0.05732496,0.8141116,972.6,89.25829,-1490.5,,,,,4.048264,4.019394
00:00:04.000,,,,972.8536,87.39048,-1490.958,,,,,,,972.8536,87.39048,-1490.958,,,,-0.05682402,-0.1086737,-0.5777377,0.05768829,0.8141813,972.6001,89.25819,-1490.5,,,,,4.054031,4.025635
00:00:04.015,,,,972.8535,87.39048,-1490.958,,,,,,,972.8535,87.39048,-1490.958,,,,-0.0579072,-0.1071474,-0.5777681,0.0579387,0.8141419,972.6,89.25823,-1490.5,,,,,4.061386,4.02681
00:00:04.033,,,,972.8535,87.39048,-1490.958,,,,,,,972.8535,87.39048,-1490.958,,,,-0.06172258,-0.1021131,-0.5777187,0.05826448,0.8141539,972.6001,89.25822,-1490.5,,,,,4.061295,4.026962
00:00:04.048,,,,972.8534,87.39048,-1490.958,,,,,,,972.8534,87.39048,-1490.958,,,,-0.06781089,-0.09179799,-0.5776219,0.05809835,0.8142344,972.6,89.25814,-1490.5,,,,,4.070145,4.01799
00:00:04.063,,,,972.8534,87.39048,-1490.958,,,,,,,972.8534,87.39048,-1490.958,,,,-0.06372079,-0.1036531,-0.5774556,0.05799215,0.8143598,972.6,89.25813,-1490.5,,,,,4.044861,4.083389
00:00:04.079,,,,972.8534,87.39048,-1490.957,,,,,,,972.8534,87.39048,-1490.957,,,,-0.06489574,-0.103943,-0.5773306,0.05843782,0.8144166,972.6,89.25815,-1490.5,,,,,4.097427,3.988541
00:00:04.096,,,,972.8534,87.39048,-1490.957,,,,,,,972.8534,87.39048,-1490.957,,,,0.5773503,-0.5773503,-0.5770743,0.05874528,0.8145761,972.5999,89.25821,-1490.5,,,,,-1,-1
00:00:04.111,,,,972.8535,87.39048,-1490.957,,,,,,,972.8535,87.39048,-1490.957,,,,0.5773503,-0.5773503,-0.5767976,0.0591037,0.8147461,972.6,89.25809,-1490.5,,,,,-1,-1
00:00:04.127,,,,972.8535,87.39048,-1490.957,,,,,,,972.8535,87.39048,-1490.957,,,,0.5773503,-0.5773503,-0.5765708,0.05899039,0.8149149,972.6,89.25797,-1490.5,,,,,-1,-1
00:00:04.142,,,,972.8534,87.39048,-1490.957,,,,,,,972.8534,87.39048,-1490.957,,,,0.5773503,-0.5773503,-0.5760114,0.05842301,0.8153512,972.5999,89.25787,-1490.5,,,,,-1,-1
00:00:04.157,,,,972.8535,87.39048,-1490.957,,,,,,,972.8535,87.39048,-1490.957,,,,0.5773503,-0.5773503,-0.5759529,0.05815163,0.815412,972.6,89.25784,-1490.5,,,,,-1,-1
00:00:04.172,,,,972.8535,87.39048,-1490.957,,,,,,,972.8535,87.39048,-1490.957,,,,0.5773503,-0.5773503,-0.5760951,0.05792048,0.8153279,972.5999,89.25776,-1490.5,,,,,-1,-1
00:00:04.187,,,,972.8536,87.39048,-1490.957,,,,,,,972.8536,87.39048,-1490.957,,,,0.5773503,-0.5773503,-0.5761526,0.05701178,0.8153514,972.5999,89.25765,-1490.5,,,,,-1,-1
00:00:04.203,,,,972.8536,87.39048,-1490.957,,,,,,,972.8536,87.39048,-1490.957,,,,0.5773503,-0.5773503,-0.5761757,0.05613658,0.8153957,972.5999,89.25765,-1490.5,,,,,-1,-1
00:00:04.217,,,,972.8537,87.39048,-1490.957,,,,,,,972.8537,87.39048,-1490.957,,,,0.5773503,-0.5773503,-0.5760761,0.0555089,0.8155091,972.5999,89.25764,-1490.5,,,,,-1,-1
00:00:04.233,,,,972.8538,87.39048,-1490.957,,,,,,,972.8538,87.39048,-1490.957,,,,0.5773503,-0.5773503,-0.5757384,0.05468908,0.8158031,972.6,89.25745,-1490.5,,,,,-1,-1
00:00:04.248,,,,972.8538,87.39048,-1490.957,,,,,,,972.8538,87.39048,-1490.957,,,,0.5773503,-0.5773503,-0.5757853,0.05415639,0.8158054,972.5999,89.2574,-1490.5,,,,,-1,-1
00:00:04.264,,,,972.8538,87.39048,-1490.957,,,,,,,972.8538,87.39048,-1490.957,,,,0.5773503,-0.5773503,-0.5757403,0.05353756,0.815878,972.5999,89.25742,-1490.5,,,,,-1,-1
00:00:04.280,,,,972.8539,87.39048,-1490.957,,,,,,,972.8539,87.39048,-1490.957,,,,0.5773503,-0.5773503,-0.5756454,0.05290257,0.8159863,972.6,89.2573,-1490.5,,,,,-1,-1
00:00:04.309,,,,972.8539,87.39048,-1490.957,,,,,,,972.8539,87.39048,-1490.957,,,,0.5773503,-0.5773503,-0.5755888,0.0524738,0.816054,972.6,89.25728,-1490.5,,,,,-1,-1
00:00:04.320,,,,972.8539,87.39048,-1490.957,,,,,,,972.8539,87.39048,-1490.957,,,,0.5773503,-0.5773503,-0.575673,0.0526006,0.8159864,972.6,89.25729,-1490.5,,,,,-1,-1
00:00:04.331,,,,972.8539,87.39048,-1490.957,,,,,,,972.8539,87.39048,-1490.957,,,,0.5773503,-0.5773503,-0.5756286,0.05286082,0.8160009,972.6,89.25727,-1490.5,,,,,-1,-1
00:00:04.342,,,,972.8538,87.39048,-1490.957,,,,,,,972.8538,87.39048,-1490.957,,,,0.5773503,-0.5773503,-0.5754571,0.05300932,0.8161123,972.6,89.25725,-1490.5,,,,,-1,-1
00:00:04.353,,,,972.8538,87.39048,-1490.957,,,,,,,972.8538,87.39048,-1490.957,,,,0.5773503,-0.5773503,-0.5752281,0.05318327,0.8162623,972.6,89.2572,-1490.5,,,,,-1,-1
00:00:04.364,,,,972.8538,87.39048,-1490.957,,,,,,,972.8538,87.39048,-1490.957,,,,0.5773503,-0.5773503,-0.5751321,0.05348813,0.81631,972.5999,89.25732,-1490.5,,,,,-1,-1
00:00:04.375,,,,972.8538,87.39048,-1490.957,,,,,,,972.8538,87.39048,-1490.957,,,,0.5773503,-0.5773503,-0.5751347,0.05416409,0.8162637,972.5999,89.25737,-1490.5,,,,,-1,-1
00:00:04.386,,,,972.8539,87.39048,-1490.957,,,,,,,972.8539,87.39048,-1490.957,,,,0.5773503,-0.5773503,-0.5752,0.05451055,0.8161946,972.6,89.25734,-1490.5,,,,,-1,-1
00:00:04.397,,,,972.8539,87.39048,-1490.957,,,,,,,972.8539,87.39048,-1490.957,,,,0.5773503,-0.5773503,-0.5754256,0.05481838,0.8160149,972.6,89.25736,-1490.5,,,,,-1,-1
00:00:04.408,,,,972.8539,87.39048,-1490.957,,,,,,,972.8539,87.39048,-1490.957,,,,0.5773503,-0.5773503,-0.5756659,0.05487236,0.8158418,972.6,89.25736,-1490.5,,,,,-1,-1
00:00:04.419,,,,972.8539,87.39048,-1490.957,,,,,,,972.8539,87.39048,-1490.957,,,,0.5773503,-0.5773503,-0.5757087,0.05513446,0.8157939,972.6,89.25735,-1490.5,,,,,-1,-1
00:00:04.430,,,,972.8539,87.39048,-1490.957,,,,,,,972.8539,87.39048,-1490.957,,,,0.5773503,-0.5773503,-0.5756718,0.05545142,0.8157985,972.6,89.25737,-1490.5,,,,,-1,-1
00:00:04.441,,,,972.8539,87.39048,-1490.957,,,,,,,972.8539,87.39048,-1490.957,,,,0.5773503,-0.5773503,-0.5756218,0.05539149,0.8158378,972.6,89.25735,-1490.5,,,,,-1,-1
00:00:04.453,,,,972.8538,87.39048,-1490.957,,,,,,,972.8538,87.39048,-1490.957,,,,0.5773503,-0.5773503,-0.5754763,0.0552413,0.8159506,972.6,89.25729,-1490.5,,,,,-1,-1
00:00:04.464,,,,972.8538,87.39048,-1490.957,,,,,,,972.8538,87.39048,-1490.957,,,,0.5773503,-0.5773503,-0.57525,0.05483247,0.8161379,972.5999,89.25729,-1490.5,,,,,-1,-1
00:00:04.475,,,,972.8538,87.39048,-1490.957,,,,,,,972.8538,87.39048,-1490.957,,,,0.5773503,-0.5773503,-0.5751097,0.05446435,0.8162613,972.6,89.25723,-1490.5,,,,,-1,-1
00:00:04.486,,,,972.8538,87.39048,-1490.957,,,,,,,972.8538,87.39048,-1490.957,,,,0.5773503,-0.5773503,-0.5750449,0.05422113,0.8163232,972.6,89.25715,-1490.5,,,,,-1,-1
00:00:04.497,,,,972.8538,87.39048,-1490.957,,,,,,,972.8538,87.39048,-1490.957,,,,0.5773503,-0.5773503,-0.5750843,0.05401416,0.8163091,972.5999,89.25716,-1490.5,,,,,-1,-1
