Time,Headset.Controller.L.Forward.X,Headset.Controller.L.Forward.Y,Headset.Controller.L.Forward.Z,Headset.Controller.L.Position.X,Headset.Controller.L.Position.Y,Headset.Controller.L.Position.Z,Headset.Controller.L.Up.X,Headset.Controller.L.Up.Y,Headset.Controller.L.Up.Z,Headset.Controller.R.Forward.X,Headset.Controller.R.Forward.Y,Headset.Controller.R.Forward.Z,Headset.Controller.R.Position.X,Headset.Controller.R.Position.Y,Headset.Controller.R.Position.Z,Headset.Controller.R.Up.X,Headset.Controller.R.Up.Y,Headset.Controller.R.Up.Z,Headset.Gaze.X,Headset.Gaze.Y,Headset.Head.Forward.X,Headset.Head.Forward.Y,Headset.Head.Forward.Z,Headset.Head.Position.X,Headset.Head.Position.Y,Headset.Head.Position.Z,Headset.Head.Up.X,Headset.Head.Up.Y,Headset.Head.Up.Z,Headset.HeartRate,Headset.PupilDilation.L,Headset.PupilDilation.R

00:00:02.388,,,,972.6973,87.39048,-1487.193,,,,,,,972.6973,87.39048,-1487.193,,,,-0.06379803,0.2911119,-0.7430238,-0.4323096,0.5109053,972.3129,89.38177,-1486.628,,,,,4.494949,4.283188
00:00:02.411,,,,972.6826,87.39049,-1486.914,,,,,,,972.6826,87.39049,-1486.914,,,,-0.064698,0.2925753,-0.7439861,-0.4303837,0.5111308,972.2992,89.3822,-1486.351,,,,,4.467606,4.283813
00:00:02.428,,,,972.6614,87.39049,-1486.512,,,,,,,972.6614,87.39049,-1486.512,,,,-0.06509437,0.2882402,-0.7452482,-0.4280808,0.5112259,972.2788,89.38255,-1485.95,,,,,4.46489,4.281662
00:00:02.447,,,,972.6448,87.39049,-1486.192,,,,,,,972.6448,87.39049,-1486.192,,,,0.005630563,0.3043556,-0.7444743,-0.426174,0.5139394,972.2628,89.38297,-1485.631,,,,,4.440994,4.273132
00:00:02.465,,,,972.6283,87.39048,-1485.873,,,,,,,972.6283,87.39048,-1485.873,,,,0.008667108,0.2999002,-0.744087,-0.4239063,0.5163701,972.2475,89.38338,-1485.314,,,,,4.435226,4.270111
00:00:02.482,,,,972.6113,87.39048,-1485.552,,,,,,,972.6113,87.39048,-1485.552,,,,0.01049821,0.2993974,-0.7428716,-0.4236156,0.5183548,972.2314,89.38362,-1484.993,,,,,4.435135,4.266602
00:00:02.498,,,,972.5958,87.39049,-1485.259,,,,,,,972.5958,87.39049,-1485.259,,,,0.01092542,0.2970006,-0.7402033,-0.4238004,0.5220081,972.2175,89.38429,-1484.701,,,,,4.433716,4.210327
00:00:02.515,,,,972.5803,87.39049,-1484.973,,,,,,,972.5803,87.39049,-1484.973,,,,0.01293956,0.2905755,-0.7385052,-0.4236949,0.5244929,972.2029,89.38449,-1484.415,,,,,4.404327,4.209702
00:00:02.531,,,,972.565,87.39049,-1484.683,,,,,,,972.565,87.39049,-1484.683,,,,-0.04582224,0.2892767,-0.7365698,-0.4234383,0.5274135,972.1892,89.38493,-1484.126,,,,,4.424973,4.200607
00:00:02.547,,,,972.5493,87.39048,-1484.397,,,,,,,972.5493,87.39048,-1484.397,,,,-0.1406257,0.2911238,-0.7353984,-0.424157,0.5284696,972.1745,89.38535,-1483.839,,,,,4.545792,4.199539
00:00:02.564,,,,972.534,87.39049,-1484.106,,,,,,,972.534,87.39049,-1484.106,,,,-0.1139536,0.2904992,-0.7329604,-0.4247074,0.5314065,972.161,89.38602,-1483.549,,,,,4.510681,4.104462
00:00:02.580,,,,972.5175,87.39049,-1483.808,,,,,,,972.5175,87.39049,-1483.808,,,,-0.1232471,0.2898755,-0.7309038,-0.4254397,0.5336486,972.1454,89.38636,-1483.25,,,,,4.510452,4.214844
00:00:02.596,,,,972.5018,87.39049,-1483.51,,,,,,,972.5018,87.39049,-1483.51,,,,-0.1323101,0.2892939,-0.7270592,-0.4259966,0.5384347,972.1317,89.3868,-1482.95,,,,,4.45752,4.217941
00:00:02.612,,,,972.4848,87.39049,-1483.205,,,,,,,972.4848,87.39049,-1483.205,,,,-0.1552907,0.272678,-0.7243472,-0.4259051,0.5421494,972.1158,89.38681,-1482.645,,,,,4.435181,4.214951
00:00:02.627,,,,972.4683,87.39049,-1482.894,,,,,,,972.4683,87.39049,-1482.894,,,,-0.1677259,0.2733939,-0.7222887,-0.4256161,0.5451148,972.1005,89.38683,-1482.333,,,,,4.470978,4.181458
00:00:02.642,,,,972.4485,87.39049,-1482.597,,,,,,,972.4485,87.39049,-1482.597,,,,-0.1705791,0.26906,-0.7183062,-0.4260346,0.5500281,972.0831,89.38687,-1482.034,,,,,4.468079,4.295044
00:00:02.658,,,,972.4255,87.39049,-1482.296,,,,,,,972.4255,87.39049,-1482.296,,,,-0.1881728,0.2681141,-0.7161579,-0.4270365,0.5520489,972.0615,89.38684,-1481.733,,,,,4.476486,4.220337
00:00:02.673,,,,972.4003,87.39048,-1481.986,,,,,,,972.4003,87.39048,-1481.986,,,,-0.1940791,0.2654301,-0.7123262,-0.42834,0.5559824,972.0388,89.3867,-1481.421,,,,,4.446762,4.197357
00:00:02.688,,,,972.3728,87.39049,-1481.675,,,,,,,972.3728,87.39049,-1481.675,,,,-0.1944614,0.26595,-0.7108499,-0.4288295,0.5574924,972.0126,89.3867,-1481.109,,,,,4.475357,4.214081
00:00:02.704,,,,972.3459,87.39049,-1481.375,,,,,,,972.3459,87.39049,-1481.375,,,,-0.1988249,0.2672768,-0.7096575,-0.4289111,0.5589468,971.9872,89.38646,-1480.809,,,,,4.455841,4.195511
00:00:02.719,,,,972.3151,87.39049,-1481.065,,,,,,,972.3151,87.39049,-1481.065,,,,-0.2045321,0.2665144,-0.7068043,-0.4294316,0.5621532,971.9592,89.38605,-1480.496,,,,,4.543015,4.189957
00:00:02.733,,,,972.2798,87.39048,-1480.77,,,,,,,972.2798,87.39048,-1480.77,,,,-0.2101626,0.2602275,-0.7054581,-0.429832,0.5635366,971.9256,89.38554,-1480.2,,,,,4.494736,4.248642
00:00:02.750,,,,972.2448,87.39048,-1480.481,,,,,,,972.2448,87.39048,-1480.481,,,,-0.2218497,0.1577011,-0.7043179,-0.430551,0.5644131,971.8923,89.38486,-1479.911,,,,,4.446396,3.970642
00:00:02.765,,,,972.205,87.39049,-1480.177,,,,,,,972.205,87.39049,-1480.177,,,,-0.1359879,0.01503008,-0.7016248,-0.4327446,0.5660874,971.856,89.38387,-1479.605,,,,,4.289719,4.004837
00:00:02.780,,,,972.1663,87.39048,-1479.903,,,,,,,972.1663,87.39048,-1479.903,,,,-0.02290376,-0.1086288,-0.7006775,-0.4354676,0.5651719,971.8193,89.38322,-1479.331,,,,,4.223129,3.928864
00:00:02.795,,,,972.1281,87.39049,-1479.632,,,,,,,972.1281,87.39049,-1479.632,,,,-0.005905187,-0.1357277,-0.6981125,-0.4408695,0.5641569,971.7848,89.38208,-1479.058,,,,,4.222244,4.126526
00:00:02.810,,,,972.088,87.39049,-1479.381,,,,,,,972.088,87.39049,-1479.381,,,,-0.01049815,-0.1539932,-0.69555,-0.4462149,0.5631186,971.7468,89.38155,-1478.805,,,,,4.141937,4.124634
00:00:02.825,,,,972.046,87.39049,-1479.13,,,,,,,972.046,87.39049,-1479.13,,,,-0.066788,-0.150025,-0.6924241,-0.4513482,0.5628798,971.7068,89.38083,-1478.553,,,,,4.198502,4.10025
00:00:02.841,,,,972.0044,87.39048,-1478.89,,,,,,,972.0044,87.39048,-1478.89,,,,-0.08322223,-0.1453108,-0.6853143,-0.4619799,0.5629556,971.6696,89.37909,-1478.313,,,,,4.145493,4.126968
00:00:02.856,,,,971.96,87.39048,-1478.662,,,,,,,971.96,87.39048,-1478.662,,,,-0.08856302,-0.1371476,-0.6795173,-0.4718668,0.561781,971.627,89.37877,-1478.084,,,,,4.177155,4.036255
00:00:02.871,,,,971.9191,87.39049,-1478.443,,,,,,,971.9191,87.39049,-1478.443,,,,-0.08604483,-0.1402901,-0.6743455,-0.481739,0.55963,971.5875,89.37901,-1477.864,,,,,4.187897,4.095047
00:00:02.887,,,,971.8774,87.39049,-1478.225,,,,,,,971.8774,87.39049,-1478.225,,,,-0.09840415,-0.1275332,-0.6671163,-0.4946006,0.5570692,971.5489,89.37818,-1477.644,,,,,4.203506,4.057495
00:00:02.903,,,,971.833,87.39049,-1478.006,,,,,,,971.833,87.39049,-1478.006,,,,-0.09767275,-0.1240708,-0.6643422,-0.4992896,0.556201,971.5056,89.37761,-1477.424,,,,,4.160904,4.08345
00:00:02.919,,,,971.7916,87.39049,-1477.794,,,,,,,971.7916,87.39049,-1477.794,,,,-0.03488198,-0.1361251,-0.6569245,-0.5096886,0.5555788,971.4665,89.37661,-1477.211,,,,,4.268295,4.037048
00:00:02.935,,,,971.7476,87.39048,-1477.579,,,,,,,971.7476,87.39048,-1477.579,,,,,,-0.651886,-0.5151559,0.5564703,971.4239,89.37517,-1476.995
00:00:02.951,,,,971.7034,87.39049,-1477.358,,,,,,,971.7034,87.39049,-1477.358,,,,,,-0.6407055,-0.5302641,0.5552626,971.3819,89.37292,-1476.773
00:00:02.967,,,,971.6573,87.39049,-1477.133,,,,,,,971.6573,87.39049,-1477.133,,,,-0.08413781,-0.2968932,-0.6319981,-0.5432854,0.5526477,971.3367,89.37183,-1476.548,,,,,4.147507,4.19899
00:00:02.983,,,,971.6122,87.39048,-1476.907,,,,,,,971.6122,87.39048,-1476.907,,,,-0.09224,-0.2998067,-0.624029,-0.5574753,0.5475484,971.2922,89.37056,-1476.323,,,,,4.242218,4.183243
00:00:02.999,,,,971.5632,87.39048,-1476.669,,,,,,,971.5632,87.39048,-1476.669,,,,-0.01371785,-0.2933697,-0.6094334,-0.5845758,0.5355952,971.2451,89.36761,-1476.086,,,,,4.116516,4.167358
00:00:03.015,,,,971.5095,87.39049,-1476.43,,,,,,,971.5095,87.39049,-1476.43,,,,-0.007797256,-0.270371,-0.6013181,-0.6028677,0.5243731,971.1917,89.36649,-1475.847,,,,,4.097641,4.175018
00:00:03.031,,,,971.4546,87.39049,-1476.183,,,,,,,971.4546,87.39049,-1476.183,,,,-0.02192716,-0.249637,-0.5879202,-0.6284717,0.509287,971.1375,89.36393,-1475.601,,,,,4.160202,4.092072
00:00:03.047,,,,971.3937,87.39049,-1475.92,,,,,,,971.3937,87.39049,-1475.92,,,,-0.03027357,-0.2319194,-0.5832058,-0.6387596,0.501854,971.0761,89.36288,-1475.339,,,,,4.357529,4.104996
00:00:03.062,,,,971.3341,87.39049,-1475.662,,,,,,,971.3341,87.39049,-1475.662,,,,-0.0319216,-0.2221999,-0.5706205,-0.6599352,0.4887515,971.0161,89.36079,-1475.081,,,,,4.283768,4.149048
00:00:03.078,,,,971.2739,87.39049,-1475.406,,,,,,,971.2739,87.39049,-1475.406,,,,-0.01168827,-0.2392433,-0.565568,-0.6681458,0.4834399,970.9543,89.35773,-1474.825,,,,,4.266602,4.1297
00:00:03.093,,,,971.2141,87.39049,-1475.152,,,,,,,971.2141,87.39049,-1475.152,,,,-0.003097545,-0.3310101,-0.5604377,-0.6760935,0.478338,970.8943,89.35561,-1474.572,,,,,4.212082,4.217392
00:00:03.109,,,,971.1552,87.39049,-1474.906,,,,,,,971.1552,87.39049,-1474.906,,,,-0.007110617,-0.363969,-0.5487331,-0.6942425,0.465746,970.8348,89.35168,-1474.328,,,,,4.192566,4.209869
00:00:03.125,,,,971.0948,87.39049,-1474.654,,,,,,,971.0948,87.39049,-1474.654,,,,-0.02307159,-0.3969778,-0.542624,-0.7047986,0.4569663,970.7755,89.3497,-1474.078,,,,,4.217911,4.335373
00:00:03.149,,,,971.0355,87.39048,-1474.415,,,,,,,971.0355,87.39048,-1474.415,,,,-0.02339199,-0.4456991,-0.5282683,-0.7286088,0.435961,970.7155,89.34596,-1473.841,,,,,4.319855,4.322876
00:00:03.175,,,,970.9487,87.39049,-1474.059,,,,,,,970.9487,87.39049,-1474.059,,,,-0.004333533,-0.4146611,-0.5158073,-0.7509328,0.4123628,970.6273,89.34251,-1473.487,,,,,4.187057,4.391922
00:00:03.191,,,,970.8691,87.39049,-1473.73,,,,,,,970.8691,87.39049,-1473.73,,,,0.005752645,-0.3991145,-0.5077056,-0.7676868,0.3910141,970.5457,89.33981,-1473.16,,,,,4.071106,4.347687
00:00:03.206,,,,970.8241,87.39048,-1473.54,,,,,,,970.8241,87.39048,-1473.54,,,,0.02064535,-0.3846169,-0.5057248,-0.7781135,0.3725345,970.4973,89.33871,-1472.971,,,,,4.316467,4.349579
00:00:03.221,,,,970.7886,87.39048,-1473.382,,,,,,,970.7886,87.39048,-1473.382,,,,0.03250166,-0.3690388,-0.5104746,-0.7774718,0.3673602,970.4598,89.33856,-1472.813,,,,,4.278168,4.224457
00:00:03.237,,,,970.7562,87.39049,-1473.244,,,,,,,970.7562,87.39049,-1473.244,,,,0.05842615,-0.3480392,-0.519859,-0.7713968,0.3670062,970.4258,89.3381,-1472.676,,,,,4.260345,4.264908
00:00:03.252,,,,970.7276,87.39049,-1473.123,,,,,,,970.7276,87.39049,-1473.123,,,,0.08184908,-0.3369637,-0.5285379,-0.7685608,0.3605024,970.3952,89.33804,-1472.556,,,,,4.223068,4.306107
00:00:03.268,,,,970.7062,87.39048,-1473.028,,,,,,,970.7062,87.39048,-1473.028,,,,0.09652846,-0.3319291,-0.5346028,-0.7645341,0.360122,970.373,89.33823,-1472.461,,,,,4.226471,4.264145
00:00:03.284,,,,970.6876,87.39049,-1472.95,,,,,,,970.6876,87.39049,-1472.95,,,,0.05754118,-0.3332231,-0.5457218,-0.7572315,0.3588709,970.3525,89.33948,-1472.385,,,,,4.166183,4.321091
00:00:03.300,,,,970.6738,87.39049,-1472.886,,,,,,,970.6738,87.39049,-1472.886,,,,0.04641792,-0.3321277,-0.5544488,-0.7498029,0.3610849,970.3383,89.33981,-1472.322,,,,,4.303482,4.34787
00:00:03.316,,,,970.6613,87.39049,-1472.833,,,,,,,970.6613,87.39049,-1472.833,,,,-0.06796377,-0.3270318,-0.5612514,-0.745226,0.3600489,970.3257,89.34054,-1472.27,,,,,4.266769,4.389008
00:00:03.333,,,,970.6508,87.39049,-1472.79,,,,,,,970.6508,87.39049,-1472.79,,,,-0.1705501,-0.3223773,-0.5710048,-0.7395277,0.3564441,970.3137,89.3422,-1472.227,,,,,4.227341,4.268127
00:00:03.349,,,,970.6434,87.39049,-1472.754,,,,,,,970.6434,87.39049,-1472.754,,,,-0.2248721,-0.3232622,-0.5762035,-0.735405,0.3566079,970.3054,89.34322,-1472.191,,,,,4.264893,4.266418
00:00:03.365,,,,970.6368,87.39049,-1472.724,,,,,,,970.6368,87.39049,-1472.724,,,,-0.1947192,-0.3327515,-0.5868526,-0.726966,0.3565455,970.2974,89.34484,-1472.162,,,,,4.287415,4.23587
00:00:03.380,,,,970.6321,87.39048,-1472.699,,,,,,,970.6321,87.39048,-1472.699,,,,-0.2029437,-0.3388854,-0.5921872,-0.7220696,0.3576732,970.2924,89.34547,-1472.138,,,,,4.289902,4.275726
00:00:03.396,,,,970.6274,87.39049,-1472.678,,,,,,,970.6274,87.39049,-1472.678,,,,-0.2128166,-0.3430365,-0.6022794,-0.7137891,0.3574419,970.2866,89.3465,-1472.117,,,,,4.338226,4.303879
00:00:03.411,,,,970.624,87.39049,-1472.659,,,,,,,970.624,87.39049,-1472.659,,,,-0.2321187,-0.3448822,-0.6060156,-0.7108382,0.3570076,970.2831,89.34644,-1472.099,,,,,4.31337,4.283707
00:00:03.427,,,,970.6194,87.39048,-1472.641,,,,,,,970.6194,87.39048,-1472.641,,,,-0.2381169,-0.3483939,-0.6068006,-0.7106154,0.3561165,970.2773,89.34559,-1472.079,,,,,4.291672,4.306625
00:00:03.443,,,,970.6154,87.39049,-1472.621,,,,,,,970.6154,87.39049,-1472.621,,,,-0.2416713,-0.3513374,-0.6081966,-0.7098814,0.3551975,970.2736,89.34552,-1472.06,,,,,4.365784,4.219971
00:00:03.458,,,,970.6091,87.39049,-1472.596,,,,,,,970.6091,87.39049,-1472.596,,,,-0.2384822,-0.3551064,-0.605716,-0.7116477,0.3559014,970.2673,89.3454,-1472.035,,,,,4.410446,4.252792
00:00:03.473,,,,970.6022,87.39048,-1472.569,,,,,,,970.6022,87.39048,-1472.569,,,,-0.2466292,-0.3564931,-0.6051372,-0.7117061,0.3567682,970.2606,89.34508,-1472.008,,,,,4.371048,4.3414
00:00:03.489,,,,970.5936,87.39049,-1472.535,,,,,,,970.5936,87.39049,-1472.535,,,,-0.2415638,-0.3587523,-0.6044212,-0.7121118,0.3571721,970.2518,89.34498,-1471.974,,,,,4.355392,4.305527
00:00:03.504,,,,970.5834,87.39049,-1472.494,,,,,,,970.5834,87.39049,-1472.494,,,,-0.2414886,-0.3568312,-0.6034963,-0.7128332,0.3572972,970.2415,89.34499,-1471.933,,,,,4.343719,4.272186
00:00:03.520,,,,970.5717,87.39049,-1472.446,,,,,,,970.5717,87.39049,-1472.446,,,,-0.2478202,-0.360187,-0.6019173,-0.714489,0.3566526,970.23,89.3445,-1471.886,,,,,4.26355,4.320389
00:00:03.535,,,,970.5574,87.39048,-1472.39,,,,,,,970.5574,87.39048,-1472.39,,,,-0.2913078,-0.3694182,-0.5998197,-0.7170646,0.3550142,970.2158,89.34441,-1471.83,,,,,4.378479,4.338394
00:00:03.550,,,,970.5424,87.39049,-1472.33,,,,,,,970.5424,87.39049,-1472.33,,,,-0.2373984,-0.3759494,-0.5982963,-0.7191455,0.3533712,970.2009,89.34433,-1471.77,,,,,4.382645,4.285507
00:00:03.566,,,,970.5248,87.39048,-1472.261,,,,,,,970.5248,87.39048,-1472.261,,,,-0.2498814,-0.3748526,-0.5984197,-0.7196355,0.352163,970.1834,89.34455,-1471.701,,,,,4.381012,4.284027
